numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria
4613352	202006	0	0	0	68	18	0	0	0	0	0	7	1	0	0	0	1	1	0	-10868.65	2	0	0	0	1.17	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	114.01	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	202176	-1309		0	0	0			224640			-1	0			545				0	0	0	202176	-1675		97.45	114.01	0	114.01	0	224640	0	0	-1	0	-106.99	0	545	114.01	1	0	0	CONTINUA
4613352	202007	1	0	0	68	19	2227.34	11860.12	1726.11	428.4	0	7	1	0	0	0	1	1	0	-14075.13	2	0	0	0	1.17	-16425.22	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	202176	-1278		0	0	0			224640			2	0			576				0	0	0	202176	-1644		101.42	118.66	0	0	0	224640	0	0	2	0	0	0	576	0	0	0	0	CONTINUA
4613352	202008	1	0	0	68	20	2368.38	14227.9	1726.11	548.94	0.01	7	1	0	0	0	1	1	0	-17628.95	2	0	0	0	1.17	-19884.37	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	202176	-1247		0	0	0			224640			5	0			607				0	0	0	202176	-1613		105.43	123.35	0	0	0	224640	0	0	5	0	0	0	607	0	0	0	0	CONTINUA
4613352	202009	0	0	0	68	21	2479.01	16706.34	1726.11	643.5	0.01	7	1	0	0	0	1	1	0	-21125.76	2	0	0	0	1.17	-23641.1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202176	-1217		0	0	0			224640			0	0			637				0	0	0	202176	-1583		0	0	0	0	0	224640	0	0	0	0	0	0	637	0	0	0	0	BAJA+2
4613352	202010	0	0	0	68	22	2935.54	19641.35	1726.11	1033.7	0	7	1	0	0	0	1	1	0	-25200.96	2	0	0	0	1.17	-27635.5	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202176	-1186		0	0	0			224640			3	0			668				0	0	0	202176	-1552		0	0	0			224640			3	0			668				0	BAJA+1
4617524	201801	1	0	0	71	177	7563.18	0	1408.91	-142.29	5402.35	6	1	0	0	0	1	2	0	14589.56	4	363511.46	0	0	1.17	13060.04	1	0	0	1	11	69861.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7069.81	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	8	1408.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39																									0	0	50544	-1610		59463.48	9025.59	60546.68	67616.51	3095.43	56160	0	0	7	0	-9243	0	7552	67616.51	9	0	20229.3	CONTINUA
4617524	201802	1	0	1	71	178	7552.78	176599.46	1301.49	395.84	4947.14	6	1	0	0	0	1	2	0	14636.88	4	365227.12	0	0	1.17	377360	1	0	0	1	6	8879.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6273.25	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	10	1301.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	1	0	1	0	1	0	0	0	0	36																									0	0	50544	-1582		7977.53	6892.42	2441.28	8714.31	122.35	56160	0	0	7	0	-70321.53	3072.47	7580	8714.31	5	0	397.8	CONTINUA
4617524	201803	1	0	1	71	179	10150.13	169349.52	4792.12	-173.42	4752.92	6	1	0	0	0	1	2	0	13742.62	2	609.83	0	0	1.17	11790.88	1	0	0	1	3	7863.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	7718.3	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	12	4792.12	1	0	0	1	17550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	64	1	3	1	1	0	0	0	0	0	36																									0	0	50544	-1551		6716.06	7857.79	0	7718.3	0	56160	0	0	10	0	-9373.13	122.37	7611	7718.3	2	0	315.9	CONTINUA
4617524	201804	1	0	1	71	180	3145.03	155668.26	3094.27	-229.84	273.22	6	1	0	0	0	1	1	0	10329.42	2	1434.08	0	0	1.17	12159.04	1	0	0	1	5	8620.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	8072.87	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	10	3094.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	31																									0	0	50544	-1521		7374.41	8628.05	0	8072.87	0	56160	0	0	12	0	-7862.4	0	7641	8072.87	2	0	374.4	CONTINUA
4617524	201805	1	0	1	71	181	2317.09	140496.08	1891.7	183.18	180.4	6	1	0	0	0	1	1	0	9767.35	2	2210.92	0	0	1.17	9947.58	1	0	0	1	7	13328.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	7944.88	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	8	1891.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	30																									0	0	50544	-1490		11346.58	13275.49	0	7944.88	0	56160	0	0	8	0	-8681.4	0	7672	7944.88	2	0	795.6	CONTINUA
4617524	201806	1	0	1	71	182	2296.83	125707.14	2281.19	-351.61	364.98	6	1	0	0	0	1	1	0	9146.98	2	2390.02	0	0	1.17	10091.48	1	0	0	1	9	14325.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6783.99	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	11	2281.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	32																									0	0	50544	-1460		12243.86	14325.31	0	8686.41	0	56160	0	0	10	0	-13275.99	0	7702	8686.41	3	0	889.2	CONTINUA
4617524	201807	1	0	1	71	183	1528.81	109597.37	1512.22	-306.48	320.66	6	1	0	0	0	1	1	0	8550.23	2	1843.58	0	0	1.17	7198.64	1	0	0	1	9	21535.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	7256.03	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	12	1512.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	32																									0	0	50544	-1429		18405.02	21533.87	0	7256.03	0	56160	0	0	13	18076.5	-14326.65	0	7733	7256.03	2	0	1696.5	CONTINUA
4617524	201808	1	0	1	71	184	1712.2	95776.34	1581.72	-150.93	262.45	6	1	0	0	0	1	1	0	7921.02	2	794.11	0	0	1.17	6488.65	1	0	0	1	11	23781.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6987.54	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	10	1581.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	33																									0	0	50544	-1398		20321.18	23775.78	0	9173.1	0	56160	0	0	9	0	-21539.7	0	7764	9173.1	3	0	1801.8	CONTINUA
4617524	201809	1	0	1	71	185	1286.7	79968.96	1505.5	-483.03	296.02	6	1	0	0	0	1	1	0	7068.29	2	1308.38	0	0	1.17	6895.78	1	0	0	1	8	22120.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	7913.18	0	0	0	0	0	0	0	0	0	0	0	0	2	1095.58	12	1505.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	30																									0	0	50544	-1368		18888	22098.96	0	7913.18	0	56160	0	0	11	0	-23797.8	0	7794	7913.18	2	0	1708.2	CONTINUA
4617524	201810	1	0	0	71	186	1275.22	63720.07	1563.13	-469.76	223.69	6	1	0	0	0	1	1	0	6354.45	2	41.55	0	0	1.17	4425.34	1	0	0	1	7	23010.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	9059.82	0	0	0	0	0	0	0	0	0	0	0	0	2	1156.24	12	1563.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27																									0	0	50544	-1337		19666.85	23010.21	0	9059.82	0	56160	0	0	7	0	-22098.96	0	7825	9059.82	2	0	1755	CONTINUA
4617524	201811	1	0	1	71	187	1431.76	45433.59	1424.91	-543.48	549.33	6	1	0	0	0	1	1	0	5387.18	2	773.18	0	0	1.17	5391.94	1	0	0	1	5	18190.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	9075.83	0	0	0	0	0	0	0	0	0	0	0	0	2	1156.24	12	1424.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	24																									0	0	50544	-1307		17111.39	20020.32	0	9075.83	0	56160	0	0	9	18570.24	-21294	0	7855	9075.83	2	0	1450.8	CONTINUA
4617524	201812	1	0	1	72	188	1932.59	42192.37	1936.24	-731.83	728.71	6	1	0	0	0	1	1	0	5224.72	2	372.9	0	0	1.17	7344.07	1	0	0	1	7	23136.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	9597.61	0	0	0	0	0	0	0	0	0	0	0	0	2	1156.24	16	1936.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	0	0	0	0	0	0	0	30																									0	0	50544	-1276		19774.24	23135.86	0	9597.61	0	56160	0	0	12	21674.25	-20021.04	0	7886	9597.61	2	0	1462.5	CONTINUA
4617524	201901	1	0	1	72	189	2169.03	36798.23	1818.32	-421.01	720.77	6	1	0	0	0	1	1	0	4995.19	2	2555.49	0	0	1.17	5338.14	1	0	0	1	8	15499.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7845.63	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	12	1818.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	31																									0	0	50544	-1245		12609.58	14753.2	0	7845.63	0	56160	0	0	8	0	-23136.75	0	7917	7845.63	1	0	0	CONTINUA
4617524	201902	1	0	1	72	190	1990.29	31235.74	1768.01	-318.28	508.27	6	1	0	0	0	1	1	0	4209.46	2	1057.76	0	0	1.17	6155.51	1	0	0	1	7	14807.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	8185.29	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	10	1768.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	30																									0	0	50544	-1217		12687.43	14844.29	0	8185.29	0	56160	0	0	8	14142.96	-14753.2	0	7945	8185.29	2	0	702	CONTINUA
4617524	201903	1	0	1	72	191	2357.78	23443.39	2077.21	-512.99	752.79	6	1	0	0	0	1	1	0	3458.88	2	1999.9	0	0	1.17	4949.55	1	0	0	1	7	13538.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	10594.06	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	12	2077.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23																									0	0	126360	-1186		11570.68	13537.69	0	10594.06	0	140400	0	0	11	13536.9	-14844.96	0	7976	10594.06	2	0	631.8	CONTINUA
4617524	201904	1	0	1	72	192	2270.26	22568.63	2004.74	-499.44	726.38	6	1	0	0	0	1	1	0	2734.17	2	1996.23	0	0	1.17	1662.07	1	0	0	1	6	13502.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	8	2004.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18																									0	0	126360	-1156		11540.94	13502.89	0	11748.59	0	140400	0	0	6	13502.89	-13536.9	0	8006	11748.59	2	0	631.8	CONTINUA
4617524	201905	1	0	1	72	193	0	0	0	0	0	6	1	0	0	0	1	1	0	3343.04	2	3548.39	0	0	1.17	8291.59	1	0	0	1	6	13764.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12011.27	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19																									0	0	176904	-1125		11764.71	13764.71	0	12011.27	0	196560	0	0	9	13765.05	-13502.89	0	8037	12011.27	2	0	631.8	CONTINUA
4617524	201906	1	0	1	72	194	2471.91	22867.79	2035.39	-609.63	982.73	6	1	0	0	0	1	1	0	4712.15	2	3139.15	0	0	1.17	4999.63	1	0	0	1	6	12707.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	10953.92	0	0	0	0	0	0	0	0	0	0	0	0	2	1445.3	8	2035.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17																									0	0	176904	-1095		10860.7	12707.01	0	10953.92	0	196560	0	0	12	12707.01	-13765.05	0	8067	10953.92	2	0	596.7	CONTINUA
4617524	201907	1	0	1	72	195	1735.22	23074.2	2179.83	-761.87	381.86	6	1	0	0	0	1	1	0	3898.35	2	872.27	0	0	1.17	1449.66	1	0	0	1	9	17483.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12749.24	0	0	0	0	0	0	0	0	0	0	0	0	2	1661.07	8	2179.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0																							0	0	176904	-1064		14937.87	16935.89	541.41	13290.67	12.48	196560	0	0	7	0	-12707.01	0	8098	13290.67	3	0	819	CONTINUA
4617524	201908	1	0	1	72	196	1990.67	23352.67	2133.15	-753.9	632.12	6	1	0	0	0	1	1	0	2752.19	2	1281.85	0	0	1.17	1392.37	1	0	0	1	7	14324.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	10467.21	0	0	0	0	0	0	0	0	0	0	0	0	2	1661.07	10	2133.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0																							0	0	176904	-1033		12211.45	14287.39	0	10467.21	0	196560	0	0	10	14287.39	-17555.85	0	8129	10467.21	2	0	631.8	CONTINUA
4617524	201909	1	0	1	72	197	1496.68	23562.65	1969.78	-1224.66	820.3	6	1	0	0	0	1	1	0	1861.9	2	1254.25	0	0	1.17	1314.33	1	0	0	1	7	18705.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12334.58	0	0	0	0	0	0	0	0	0	0	0	0	2	1661.07	8	1969.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0																							0	0	176904	-1003		15987.24	18705.07	0	12334.58	0	196560	0	0	12	18705.07	-14287.39	0	8159	12334.58	2	0	1029.6	CONTINUA
4617524	201910	1	0	1	72	198	0	0	0	0	0	6	1	0	0	0	1	1	0	1448.53	2	3122.76	0	0	1.17	1240.46	1	0	0	1	6	18881.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	14055.09	0	0	0	0	0	0	0	0	0	0	0	0	2	1661.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0																							0	0	176904	-972		16137.72	18881.13	0	14055.09	0	196560	0	0	8	18881.46	-18705.07	0	8190	14055.09	2	0	1041.3	CONTINUA
4617524	201911	1	0	1	72	199	1368.81	23206.86	2209.6	-1025.35	306.73	6	1	0	0	0	1	1	0	649.47	2	663.95	0	0	1.17	4110.73	1	0	0	1	6	19585.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	14759.84	0	0	0	0	0	0	0	0	0	0	0	0	2	1661.07	8	2209.6	0	0	0	0	0	2	6435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	24	0	0																							0	0	176904	-942		16739.79	19585.55	0	14759.84	0	196560	0	0	10	0	-18881.46	0	8220	14759.84	2	0	1064.7	CONTINUA
4617524	201912	1	0	1	73	200	1782.83	23057.1	2528	-1056.25	419.35	7	1	0	0	0	1	1	0	1969.51	2	1653.65	0	0	1.17	-351.3	1	0	0	1	7	21103.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	15111.06	0	0	0	0	0	0	0	0	1	699.66	0	0	2	2006.3	8	2528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	20	0	0																							0	0	176904	-911		17438.94	20403.55	0	14411.4	0	196560	0	0	13	0	-19585.55	0	8251	14411.4	3	0	1099.8	CONTINUA
4617524	202001	1	0	1	73	201	2170.71	23058.78	2848.41	-982.87	403.64	6	1	0	0	0	1	1	0	850.32	2	1553.11	0	0	1.17	5696.8	1	0	0	1	7	23157.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	15845.12	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2848.41	0	0	0	0	0	3	10530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	25	0	0																							0	0	176904	-880		19793.14	23157.97	0	15845.12	0	196560	0	0	9	23157.97	-20403.55	0	8282	15845.12	1	0	1134.9	CONTINUA
4617524	202002	1	0	1	73	202	2295.06	23363.54	2783.45	-729.88	312.45	6	1	0	0	0	1	1	0	2372.9	2	2833.24	0	0	1.17	1198.73	1	0	0	1	9	28334.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	15758.54	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2783.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	24	0	0																							0	0	176904	-851		24217.14	28334.05	0	21021.2	0	196560	0	0	10	0	-23157.97	0	8311	21021.2	3	0	1333.8	CONTINUA
4617524	202003	1	0	1	73	203	2546.63	23552.39	2747.38	-449.89	278.31	6	1	0	0	0	1	1	0	1394.83	2	2083.4	0	0	1.17	-338.85	1	0	0	1	5	20694.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	18056.66	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2747.38	0	0	0	0	0	1	2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	25	0	0																							0	0	176904	-820		17687.53	20694.41	0	18056.66	0	196560	0	0	13	20694.41	-28334.05	0	8342	18056.66	2	0	819	CONTINUA
4617524	202004	1	0	1	73	204	2608.18	23890.31	2725.37	-276.75	176.59	6	1	0	0	0	1	1	0	682.07	2	2532.83	0	0	1.17	5716.85	1	0	0	1	1	16136.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	16136.52	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2725.37	0	0	0	0	0	3	10530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	21	0	0																							0	0	176904	-790		13791.9	16136.52	0	16136.52	0	196560	0	0	8	0	-20694.41	0	8372	16136.52	1	0	643.5	CONTINUA
4617524	202005	1	0	1	73	205	2628.27	24077.41	2729.31	-272.92	186.56	6	1	0	0	0	1	1	0	2943.48	2	2108	0	0	1.17	3591.18	1	0	0	1	1	16715.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	16715.36	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2729.31	0	0	0	0	0	1	2340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	20	0	0																							1	0	176904	-759	0	14286.64	16715.36	0	16715.36	0	196560	0	0	11	0	-16136.52	0	8403	16715.36	1	0	666.9	CONTINUA
4617524	202006	0	0	0	73	206	0	0	0	0	0	5	1	0	0	0	1	1	0	1994.67	2	804.22	0	0	1.17	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16715.36	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	0	0	0	0	0	0	0	2	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0																							0	0	176904	-729		13758.31	16097.22	0	16715.36	0	196560	0	0	6	0	-17382.26	0	8433	16715.36	1	0	46.8	CONTINUA
4617524	202007	1	0	1	73	207	2715.67	25157.09	2916.11	-352.86	181.54	5	1	0	0	0	1	1	0	1041.49	2	323.45	0	0	1.17	702.88	1	0	0	1	2	17000.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17000.84	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	8	2916.11	0	0	0	0	0	1	1755	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	28	0	0	0	0	0	0	0	0	0	18	0	0																							0	0	176904	-698		14510.7	16977.51	0	17000.84	0	196560	0	0	9	0	-16144.02	0	8464	17000.84	2	0	655.2	CONTINUA
